obs_index,CooksD,threshold
44094,3.0947744838642167e-05,2.117825205296681e-05
44117,4.847486915510743e-05,2.117825205296681e-05
44118,0.00011662679035538062,2.117825205296681e-05
44139,2.8972457372863422e-05,2.117825205296681e-05
44188,6.43107756195324e-05,2.117825205296681e-05
44191,8.598718933572508e-05,2.117825205296681e-05
44198,7.191829059093732e-05,2.117825205296681e-05
44273,2.2977477807140425e-05,2.117825205296681e-05
44275,9.500559456559637e-05,2.117825205296681e-05
44279,4.3104609150058316e-05,2.117825205296681e-05
44300,6.629713003900556e-05,2.117825205296681e-05
44316,3.584071132721786e-05,2.117825205296681e-05
44326,4.587162281781445e-05,2.117825205296681e-05
44328,5.7622590965634716e-05,2.117825205296681e-05
44335,2.3883515392051277e-05,2.117825205296681e-05
44345,2.487979789498467e-05,2.117825205296681e-05
44347,0.0001621195376413989,2.117825205296681e-05
44352,8.007717640375047e-05,2.117825205296681e-05
44372,3.849764923939023e-05,2.117825205296681e-05
44388,0.00015560752435546447,2.117825205296681e-05
44397,5.455076102983515e-05,2.117825205296681e-05
44404,0.0001308038531108949,2.117825205296681e-05
44419,3.316340113614286e-05,2.117825205296681e-05
44434,0.00021296820912555177,2.117825205296681e-05
44445,2.407949338532995e-05,2.117825205296681e-05
44466,8.213938327013914e-05,2.117825205296681e-05
44488,7.485801087961624e-05,2.117825205296681e-05
44491,2.8058898353756356e-05,2.117825205296681e-05
44501,7.078610128447612e-05,2.117825205296681e-05
44508,2.7624883962624512e-05,2.117825205296681e-05
44577,0.00011893936313490894,2.117825205296681e-05
44583,7.155266646880565e-05,2.117825205296681e-05
44592,0.00010213869604298154,2.117825205296681e-05
44615,5.500794471004318e-05,2.117825205296681e-05
44630,5.453943537730775e-05,2.117825205296681e-05
44632,2.5201919272422942e-05,2.117825205296681e-05
44668,5.326076094357409e-05,2.117825205296681e-05
44698,9.160849870276917e-05,2.117825205296681e-05
44732,0.00020778403618866434,2.117825205296681e-05
44765,0.00011664496526998354,2.117825205296681e-05
44782,3.8928811726042886e-05,2.117825205296681e-05
44796,3.09391050912709e-05,2.117825205296681e-05
44823,6.718273139220018e-05,2.117825205296681e-05
44826,0.000173703804889857,2.117825205296681e-05
44875,4.505677007698794e-05,2.117825205296681e-05
44885,6.876341127780931e-05,2.117825205296681e-05
44918,3.3059730988819574e-05,2.117825205296681e-05
44929,0.00012310792654460933,2.117825205296681e-05
44942,8.937214082166897e-05,2.117825205296681e-05
44954,5.188336295496651e-05,2.117825205296681e-05
44965,6.929341979435884e-05,2.117825205296681e-05
44974,5.935767734916994e-05,2.117825205296681e-05
44982,8.430846289997513e-05,2.117825205296681e-05
44995,5.922180495679363e-05,2.117825205296681e-05
45012,0.0001173951169159063,2.117825205296681e-05
45021,0.00013445337963959614,2.117825205296681e-05
45054,8.264187897035434e-05,2.117825205296681e-05
45058,7.234752644059422e-05,2.117825205296681e-05
45090,5.247056346447902e-05,2.117825205296681e-05
45113,9.053737480106283e-05,2.117825205296681e-05
45132,2.1418743889928718e-05,2.117825205296681e-05
45137,4.037858238014812e-05,2.117825205296681e-05
45164,5.027286146034145e-05,2.117825205296681e-05
45168,3.8841072252446596e-05,2.117825205296681e-05
45192,0.00010105891667971362,2.117825205296681e-05
45193,2.327986841183868e-05,2.117825205296681e-05
45194,7.020278700931525e-05,2.117825205296681e-05
45245,4.206924942000974e-05,2.117825205296681e-05
45293,2.858432466276746e-05,2.117825205296681e-05
45299,3.3644489141490135e-05,2.117825205296681e-05
45310,9.017441327003155e-05,2.117825205296681e-05
45313,0.00011885552950843512,2.117825205296681e-05
45324,2.992265331795106e-05,2.117825205296681e-05
45329,2.7693983197410644e-05,2.117825205296681e-05
45336,2.7458992492966928e-05,2.117825205296681e-05
45374,8.76233223511871e-05,2.117825205296681e-05
45390,6.435430228179566e-05,2.117825205296681e-05
45404,3.501816578428277e-05,2.117825205296681e-05
45409,4.4222339438080946e-05,2.117825205296681e-05
45410,4.466982070833181e-05,2.117825205296681e-05
45437,8.096871086931852e-05,2.117825205296681e-05
45446,0.00013491574286841182,2.117825205296681e-05
45451,4.05311324002028e-05,2.117825205296681e-05
45466,2.9117264465240464e-05,2.117825205296681e-05
45478,8.439935317598759e-05,2.117825205296681e-05
45479,3.689073875091739e-05,2.117825205296681e-05
45495,2.781749368609557e-05,2.117825205296681e-05
45536,9.885121629676058e-05,2.117825205296681e-05
45569,8.388722568170442e-05,2.117825205296681e-05
45574,0.00010185793234343208,2.117825205296681e-05
45619,6.45604588492628e-05,2.117825205296681e-05
45621,4.245637221501842e-05,2.117825205296681e-05
45623,6.877521069425224e-05,2.117825205296681e-05
45628,3.47113894545805e-05,2.117825205296681e-05
45630,2.3612054280383672e-05,2.117825205296681e-05
45642,4.282869718398644e-05,2.117825205296681e-05
45671,3.664383063141576e-05,2.117825205296681e-05
45686,5.3227358217973795e-05,2.117825205296681e-05
45689,4.3076246027707734e-05,2.117825205296681e-05
45700,4.047392198680053e-05,2.117825205296681e-05
45701,9.479504084311294e-05,2.117825205296681e-05
45743,7.579174884654546e-05,2.117825205296681e-05
45760,0.00018452946490111615,2.117825205296681e-05
45777,5.030858650492509e-05,2.117825205296681e-05
45810,6.629611527851241e-05,2.117825205296681e-05
45856,3.480462674629711e-05,2.117825205296681e-05
45899,3.364153695410186e-05,2.117825205296681e-05
45900,3.500354560559333e-05,2.117825205296681e-05
45903,3.902854050040914e-05,2.117825205296681e-05
45911,3.05991302824941e-05,2.117825205296681e-05
45917,4.6514485771652526e-05,2.117825205296681e-05
45919,2.509032441641436e-05,2.117825205296681e-05
45937,7.546354367228419e-05,2.117825205296681e-05
45987,0.00010165983688580775,2.117825205296681e-05
45993,4.992547563965619e-05,2.117825205296681e-05
46007,8.828265359345306e-05,2.117825205296681e-05
46014,6.225234188045929e-05,2.117825205296681e-05
46015,9.216000953859322e-05,2.117825205296681e-05
46027,7.001329912327709e-05,2.117825205296681e-05
46032,5.589298798548424e-05,2.117825205296681e-05
46035,7.038231611719606e-05,2.117825205296681e-05
46071,8.442175170672868e-05,2.117825205296681e-05
46085,6.456237543657242e-05,2.117825205296681e-05
46091,2.6149736633656782e-05,2.117825205296681e-05
46095,9.71733668252417e-05,2.117825205296681e-05
46097,4.6359257566321943e-05,2.117825205296681e-05
46107,9.546211140743815e-05,2.117825205296681e-05
46125,8.942849560860103e-05,2.117825205296681e-05
46138,3.353845138869596e-05,2.117825205296681e-05
46140,3.3126422705276205e-05,2.117825205296681e-05
46162,6.359956129310179e-05,2.117825205296681e-05
46186,0.0002567658827310355,2.117825205296681e-05
46207,6.524935838454135e-05,2.117825205296681e-05
46212,0.0001017290416956085,2.117825205296681e-05
46248,2.6058039770403717e-05,2.117825205296681e-05
46254,7.161379583245027e-05,2.117825205296681e-05
46261,7.71444537263234e-05,2.117825205296681e-05
46266,0.00013949292195980834,2.117825205296681e-05
46277,6.463005455521199e-05,2.117825205296681e-05
46279,3.759449382747704e-05,2.117825205296681e-05
46326,6.406804401494789e-05,2.117825205296681e-05
46335,6.308589672590541e-05,2.117825205296681e-05
46381,5.460186652110202e-05,2.117825205296681e-05
46392,2.3550025370431074e-05,2.117825205296681e-05
46398,4.078973037847535e-05,2.117825205296681e-05
46423,4.587110122596015e-05,2.117825205296681e-05
46445,2.8225092513082486e-05,2.117825205296681e-05
46472,0.00013567786178153677,2.117825205296681e-05
46474,3.744593910522552e-05,2.117825205296681e-05
46485,5.692554210297985e-05,2.117825205296681e-05
46496,0.00015523384178745776,2.117825205296681e-05
46497,3.9845638075989685e-05,2.117825205296681e-05
46503,0.0005696198038846894,2.117825205296681e-05
46511,3.975063915304639e-05,2.117825205296681e-05
46617,8.285866437085137e-05,2.117825205296681e-05
46632,4.2381347647564944e-05,2.117825205296681e-05
46662,3.82948579638112e-05,2.117825205296681e-05
46672,0.00012286684299303864,2.117825205296681e-05
46686,0.00011209962955959909,2.117825205296681e-05
46717,4.287360375019084e-05,2.117825205296681e-05
46738,0.00011115853419412236,2.117825205296681e-05
46815,9.477408126652244e-05,2.117825205296681e-05
46823,7.709822061452388e-05,2.117825205296681e-05
46841,5.245238704446793e-05,2.117825205296681e-05
46870,2.201453141680631e-05,2.117825205296681e-05
46871,6.53420472508044e-05,2.117825205296681e-05
46873,0.00012430755354199787,2.117825205296681e-05
46876,4.191012869289603e-05,2.117825205296681e-05
46897,2.9111279126828086e-05,2.117825205296681e-05
46905,8.218476057940958e-05,2.117825205296681e-05
46909,2.2276473324251523e-05,2.117825205296681e-05
46948,6.840142826948059e-05,2.117825205296681e-05
46959,2.2493886764944098e-05,2.117825205296681e-05
47003,6.628329332500066e-05,2.117825205296681e-05
47017,8.553254352626294e-05,2.117825205296681e-05
47103,8.838673251432005e-05,2.117825205296681e-05
47104,4.824501659888277e-05,2.117825205296681e-05
47120,5.53494020872031e-05,2.117825205296681e-05
47152,6.304303836340272e-05,2.117825205296681e-05
47230,9.448406152846006e-05,2.117825205296681e-05
47236,5.4084523235110925e-05,2.117825205296681e-05
47240,2.7385253761880625e-05,2.117825205296681e-05
47243,2.525824041187845e-05,2.117825205296681e-05
47246,5.599697694376961e-05,2.117825205296681e-05
47282,0.00014132628505977827,2.117825205296681e-05
47287,5.758245004511542e-05,2.117825205296681e-05
47306,5.704479700262715e-05,2.117825205296681e-05
47344,5.618735900786737e-05,2.117825205296681e-05
47361,3.884178128357707e-05,2.117825205296681e-05
47362,0.00020219392639426607,2.117825205296681e-05
47372,3.39539764995771e-05,2.117825205296681e-05
47380,2.7376397175183425e-05,2.117825205296681e-05
47394,9.122785906702127e-05,2.117825205296681e-05
47406,2.2137834311160612e-05,2.117825205296681e-05
47419,2.5055762470142504e-05,2.117825205296681e-05
47426,3.8341349563801426e-05,2.117825205296681e-05
47428,2.4674504104811298e-05,2.117825205296681e-05
47431,9.946955593989589e-05,2.117825205296681e-05
47443,4.03631308145224e-05,2.117825205296681e-05
47445,6.628135491974396e-05,2.117825205296681e-05
47460,3.159740904965694e-05,2.117825205296681e-05
47464,0.0001498914245452226,2.117825205296681e-05
47472,2.8974118157453884e-05,2.117825205296681e-05
47475,0.00014669090362228233,2.117825205296681e-05
47495,6.280249267173667e-05,2.117825205296681e-05
47505,7.588656507556289e-05,2.117825205296681e-05
47514,2.33366796822495e-05,2.117825205296681e-05
47526,0.0001043037804129017,2.117825205296681e-05
47587,2.186473776072117e-05,2.117825205296681e-05
47588,4.325577269376198e-05,2.117825205296681e-05
47589,5.91516882311309e-05,2.117825205296681e-05
47602,3.807270816221378e-05,2.117825205296681e-05
47627,4.330605666474656e-05,2.117825205296681e-05
47645,3.623105031960024e-05,2.117825205296681e-05
47697,5.6287625608356405e-05,2.117825205296681e-05
47713,8.693579067744902e-05,2.117825205296681e-05
47724,6.708909148466309e-05,2.117825205296681e-05
47755,5.351681595460772e-05,2.117825205296681e-05
47756,7.842347261206976e-05,2.117825205296681e-05
47757,4.22218715593675e-05,2.117825205296681e-05
47766,9.866974865419266e-05,2.117825205296681e-05
47774,3.1946939866067605e-05,2.117825205296681e-05
47785,9.699659194177178e-05,2.117825205296681e-05
47798,0.000161629580807318,2.117825205296681e-05
47807,0.00022503251252886005,2.117825205296681e-05
47810,8.836382705885941e-05,2.117825205296681e-05
47812,2.615595055995436e-05,2.117825205296681e-05
47813,3.2154714351961946e-05,2.117825205296681e-05
47819,5.0808336741809945e-05,2.117825205296681e-05
47828,4.485974418649446e-05,2.117825205296681e-05
47861,0.00026399474060714926,2.117825205296681e-05
47874,3.690809278878202e-05,2.117825205296681e-05
47912,4.758149809391884e-05,2.117825205296681e-05
47938,8.367108821705265e-05,2.117825205296681e-05
47940,3.690776184419328e-05,2.117825205296681e-05
47953,4.415028320494933e-05,2.117825205296681e-05
48010,5.2931805572318133e-05,2.117825205296681e-05
48055,0.00010974762035308873,2.117825205296681e-05
48065,9.485661569968326e-05,2.117825205296681e-05
48066,6.12308378546405e-05,2.117825205296681e-05
48076,7.295622740159291e-05,2.117825205296681e-05
48088,5.298584166922895e-05,2.117825205296681e-05
48094,3.5649720664892945e-05,2.117825205296681e-05
48097,2.4562160173805683e-05,2.117825205296681e-05
48127,9.782233923212785e-05,2.117825205296681e-05
48130,0.0002816749212080152,2.117825205296681e-05
48139,4.157615926106872e-05,2.117825205296681e-05
48163,3.9038470611775665e-05,2.117825205296681e-05
48164,7.725256352677819e-05,2.117825205296681e-05
48165,8.794610332535267e-05,2.117825205296681e-05
48210,6.667897290569423e-05,2.117825205296681e-05
48246,7.890818027783221e-05,2.117825205296681e-05
48300,3.255770417296794e-05,2.117825205296681e-05
48303,9.414705148614834e-05,2.117825205296681e-05
48331,2.9046929261265294e-05,2.117825205296681e-05
48335,2.2320273815183522e-05,2.117825205296681e-05
48358,2.9566734309086377e-05,2.117825205296681e-05
48371,3.8877813975479034e-05,2.117825205296681e-05
48391,2.789418970259351e-05,2.117825205296681e-05
48400,0.0002954593507874105,2.117825205296681e-05
48463,2.5258965701262583e-05,2.117825205296681e-05
48479,0.00014835657201391617,2.117825205296681e-05
48515,4.13748151739555e-05,2.117825205296681e-05
48520,0.00019490631350999835,2.117825205296681e-05
48521,9.935975899939936e-05,2.117825205296681e-05
48536,7.393750970118979e-05,2.117825205296681e-05
48595,6.470981038492051e-05,2.117825205296681e-05
48602,0.0001296207657951592,2.117825205296681e-05
48626,8.156892361899418e-05,2.117825205296681e-05
48634,0.0001062487519979879,2.117825205296681e-05
48669,8.61452391955526e-05,2.117825205296681e-05
48670,6.424715118232712e-05,2.117825205296681e-05
48705,4.879466916451212e-05,2.117825205296681e-05
48720,5.660288791205581e-05,2.117825205296681e-05
48787,7.449411913062677e-05,2.117825205296681e-05
48839,0.00018190119624223665,2.117825205296681e-05
48860,2.933950284431674e-05,2.117825205296681e-05
48879,0.00015476309135415786,2.117825205296681e-05
48882,0.00012732097712155952,2.117825205296681e-05
48913,5.524949843911673e-05,2.117825205296681e-05
48918,3.830805139932151e-05,2.117825205296681e-05
48932,3.011868717004285e-05,2.117825205296681e-05
48940,2.7960446790048467e-05,2.117825205296681e-05
48954,7.164263051918969e-05,2.117825205296681e-05
49012,3.582118889395315e-05,2.117825205296681e-05
49014,8.863465390819951e-05,2.117825205296681e-05
49036,9.797085900990979e-05,2.117825205296681e-05
49051,5.520089905363878e-05,2.117825205296681e-05
49084,3.1008371892357104e-05,2.117825205296681e-05
49115,6.689062469099382e-05,2.117825205296681e-05
49229,3.036561285667945e-05,2.117825205296681e-05
49240,0.00017198104105674967,2.117825205296681e-05
49253,6.546717001867611e-05,2.117825205296681e-05
49268,9.135730460543861e-05,2.117825205296681e-05
49292,0.00022868939192951913,2.117825205296681e-05
49338,3.5841037135765117e-05,2.117825205296681e-05
49340,5.852061080764582e-05,2.117825205296681e-05
49379,2.4868629844082095e-05,2.117825205296681e-05
49398,2.9658066797626864e-05,2.117825205296681e-05
49402,0.0001503199309481902,2.117825205296681e-05
49410,5.82795899240538e-05,2.117825205296681e-05
49426,4.300646919754194e-05,2.117825205296681e-05
49447,2.917671974032639e-05,2.117825205296681e-05
49486,4.553770092008734e-05,2.117825205296681e-05
49494,0.00016358024820637584,2.117825205296681e-05
49495,7.656333731410234e-05,2.117825205296681e-05
49511,3.6157560229451906e-05,2.117825205296681e-05
49537,4.741621043249493e-05,2.117825205296681e-05
49555,6.705310831929498e-05,2.117825205296681e-05
49558,2.596000303961853e-05,2.117825205296681e-05
49582,2.4374886443626826e-05,2.117825205296681e-05
49617,2.5333139608682758e-05,2.117825205296681e-05
49655,9.558400057579208e-05,2.117825205296681e-05
49658,2.437619678489434e-05,2.117825205296681e-05
49668,5.3154061125537506e-05,2.117825205296681e-05
49685,7.761680390513995e-05,2.117825205296681e-05
49687,2.3599949824344975e-05,2.117825205296681e-05
49696,6.384395219335845e-05,2.117825205296681e-05
49705,6.285971498860985e-05,2.117825205296681e-05
49714,5.087607111652743e-05,2.117825205296681e-05
49735,4.829385363176914e-05,2.117825205296681e-05
49740,9.552739453488043e-05,2.117825205296681e-05
49754,2.3084075203620835e-05,2.117825205296681e-05
49777,6.658123330985342e-05,2.117825205296681e-05
49780,7.65118360224192e-05,2.117825205296681e-05
49791,3.3638936459621855e-05,2.117825205296681e-05
49793,2.392997684961082e-05,2.117825205296681e-05
49798,3.9349787189802857e-05,2.117825205296681e-05
49844,5.169565924620952e-05,2.117825205296681e-05
49854,7.106823231057767e-05,2.117825205296681e-05
49859,4.8720496481702146e-05,2.117825205296681e-05
49863,2.9927479210912722e-05,2.117825205296681e-05
49874,2.4241270266209512e-05,2.117825205296681e-05
49878,0.00011865700605621725,2.117825205296681e-05
49882,0.00011917016404416608,2.117825205296681e-05
49956,0.0001406699909819208,2.117825205296681e-05
49961,0.00010390639033972394,2.117825205296681e-05
49978,4.936565877428063e-05,2.117825205296681e-05
50006,3.0944285240157876e-05,2.117825205296681e-05
50021,0.00043790396313210257,2.117825205296681e-05
50060,8.493009815557799e-05,2.117825205296681e-05
50076,0.00010967449307991892,2.117825205296681e-05
50086,2.3631911201668783e-05,2.117825205296681e-05
50113,0.0001280856741134808,2.117825205296681e-05
50119,2.8568191186223864e-05,2.117825205296681e-05
50125,0.00015070254427102084,2.117825205296681e-05
50127,0.00012003825489159163,2.117825205296681e-05
50130,2.3192588746682368e-05,2.117825205296681e-05
50164,3.2142956538242065e-05,2.117825205296681e-05
50178,0.00022287438314546674,2.117825205296681e-05
50183,5.5515358481749005e-05,2.117825205296681e-05
50215,6.614351225688019e-05,2.117825205296681e-05
50244,3.287449760133576e-05,2.117825205296681e-05
50287,9.384927498857206e-05,2.117825205296681e-05
50289,3.3375044832814705e-05,2.117825205296681e-05
50294,4.8439720424403735e-05,2.117825205296681e-05
50315,4.142443350120778e-05,2.117825205296681e-05
50338,4.3034699105049575e-05,2.117825205296681e-05
50408,5.7119210225315075e-05,2.117825205296681e-05
50410,2.9890359049451324e-05,2.117825205296681e-05
50440,0.00010281804733569408,2.117825205296681e-05
50457,0.000149144982456232,2.117825205296681e-05
50463,5.1191208929170065e-05,2.117825205296681e-05
50467,2.9102376811820387e-05,2.117825205296681e-05
50495,2.497642771597176e-05,2.117825205296681e-05
50522,4.217653325572957e-05,2.117825205296681e-05
50523,0.00010205094605988976,2.117825205296681e-05
50529,2.8471459992720278e-05,2.117825205296681e-05
50571,5.8876293828658056e-05,2.117825205296681e-05
50578,5.443949959264144e-05,2.117825205296681e-05
50581,5.593641703745e-05,2.117825205296681e-05
50587,5.366697393552125e-05,2.117825205296681e-05
50589,2.3224103581866673e-05,2.117825205296681e-05
50592,5.6396146278324875e-05,2.117825205296681e-05
50621,4.7116375291656815e-05,2.117825205296681e-05
50679,3.87381019227093e-05,2.117825205296681e-05
50680,5.479857007802941e-05,2.117825205296681e-05
50693,5.894827986727269e-05,2.117825205296681e-05
50700,2.2899578927066803e-05,2.117825205296681e-05
50712,6.951082166764349e-05,2.117825205296681e-05
50725,3.3821231098450916e-05,2.117825205296681e-05
50731,3.83580085752068e-05,2.117825205296681e-05
50776,0.0001003535857128326,2.117825205296681e-05
50895,9.225924192742198e-05,2.117825205296681e-05
50908,4.1125447420509676e-05,2.117825205296681e-05
50936,3.111775162892472e-05,2.117825205296681e-05
50974,9.925908396620892e-05,2.117825205296681e-05
50990,7.21471117187039e-05,2.117825205296681e-05
50993,6.957719207269159e-05,2.117825205296681e-05
51003,8.337650236667279e-05,2.117825205296681e-05
51016,0.00013400075495499119,2.117825205296681e-05
51032,7.49593550091812e-05,2.117825205296681e-05
51047,7.053992880109391e-05,2.117825205296681e-05
51072,3.753373957720053e-05,2.117825205296681e-05
51075,3.8968195530473354e-05,2.117825205296681e-05
51076,8.296944366826747e-05,2.117825205296681e-05
51088,0.0002066547844538366,2.117825205296681e-05
51099,4.077266950607828e-05,2.117825205296681e-05
51106,2.4397196922752004e-05,2.117825205296681e-05
51108,2.6294956731979684e-05,2.117825205296681e-05
51170,4.4905637721918206e-05,2.117825205296681e-05
51207,6.105899416367313e-05,2.117825205296681e-05
51208,4.9987884375695e-05,2.117825205296681e-05
51220,0.00014910536219952362,2.117825205296681e-05
51233,0.00014239650950164092,2.117825205296681e-05
51252,2.985884491027685e-05,2.117825205296681e-05
51284,3.488171908133042e-05,2.117825205296681e-05
51316,7.008751086475501e-05,2.117825205296681e-05
51353,2.952697585533194e-05,2.117825205296681e-05
51360,4.190811553022531e-05,2.117825205296681e-05
51390,5.329214324278539e-05,2.117825205296681e-05
51412,5.104095556047395e-05,2.117825205296681e-05
51421,6.943596870423253e-05,2.117825205296681e-05
51422,9.510141275455517e-05,2.117825205296681e-05
51428,2.323636117187499e-05,2.117825205296681e-05
51439,0.00010951594237150381,2.117825205296681e-05
51442,3.873551433135186e-05,2.117825205296681e-05
51454,7.493167662442564e-05,2.117825205296681e-05
51595,0.00010354446586467054,2.117825205296681e-05
51599,0.00013489854765917194,2.117825205296681e-05
51663,6.562450981591474e-05,2.117825205296681e-05
51684,6.758468473863139e-05,2.117825205296681e-05
51698,9.544114642102664e-05,2.117825205296681e-05
51709,2.163611461736044e-05,2.117825205296681e-05
51723,3.1196858349330256e-05,2.117825205296681e-05
51733,0.00010083102350453672,2.117825205296681e-05
51784,2.7410701588912448e-05,2.117825205296681e-05
51889,0.0001421065606354533,2.117825205296681e-05
51900,8.769614892905001e-05,2.117825205296681e-05
51906,5.8959200400468364e-05,2.117825205296681e-05
51924,8.601472071715695e-05,2.117825205296681e-05
51932,2.4129029644909197e-05,2.117825205296681e-05
51933,3.691869475323416e-05,2.117825205296681e-05
51944,6.105561447493402e-05,2.117825205296681e-05
51947,4.8993391585962214e-05,2.117825205296681e-05
51951,6.680929089883473e-05,2.117825205296681e-05
51961,2.6093964830431362e-05,2.117825205296681e-05
51972,5.421324761155076e-05,2.117825205296681e-05
52013,3.814131157949222e-05,2.117825205296681e-05
52072,6.975359161228791e-05,2.117825205296681e-05
52080,7.834139623577554e-05,2.117825205296681e-05
52083,0.00031605119774474,2.117825205296681e-05
52108,8.81823487293355e-05,2.117825205296681e-05
52140,3.317629512791854e-05,2.117825205296681e-05
52173,0.00026820902801519774,2.117825205296681e-05
52176,4.3309397892986607e-05,2.117825205296681e-05
52187,2.9346762590203018e-05,2.117825205296681e-05
52195,7.460857408369353e-05,2.117825205296681e-05
52198,2.8452604306051957e-05,2.117825205296681e-05
52202,2.8156684044783422e-05,2.117825205296681e-05
52219,7.898224976653255e-05,2.117825205296681e-05
52243,9.502080186168946e-05,2.117825205296681e-05
52273,4.148466751344754e-05,2.117825205296681e-05
52277,6.021010823434488e-05,2.117825205296681e-05
52281,7.064233577181891e-05,2.117825205296681e-05
52291,2.9213300195663862e-05,2.117825205296681e-05
52342,3.342338237087692e-05,2.117825205296681e-05
52362,2.4603093114483475e-05,2.117825205296681e-05
52391,2.91210483920243e-05,2.117825205296681e-05
52405,9.216205208728317e-05,2.117825205296681e-05
52430,2.6062872083775544e-05,2.117825205296681e-05
52438,5.0895003878715145e-05,2.117825205296681e-05
52452,6.642543898647245e-05,2.117825205296681e-05
52471,0.00013520469515281854,2.117825205296681e-05
52478,2.1781059357473008e-05,2.117825205296681e-05
52510,3.618507796597998e-05,2.117825205296681e-05
52520,0.00037125557547073446,2.117825205296681e-05
52525,3.660772193241686e-05,2.117825205296681e-05
52527,5.079173079639138e-05,2.117825205296681e-05
52546,0.00011723134330858554,2.117825205296681e-05
52574,5.808634165255496e-05,2.117825205296681e-05
52575,4.6634301277211154e-05,2.117825205296681e-05
52583,0.00014630780022589678,2.117825205296681e-05
52584,4.7786108611297744e-05,2.117825205296681e-05
52601,6.384133546484427e-05,2.117825205296681e-05
52654,0.000135605722373966,2.117825205296681e-05
52681,4.924692299010115e-05,2.117825205296681e-05
52682,0.00023697156437911396,2.117825205296681e-05
52689,4.696626429873652e-05,2.117825205296681e-05
52715,0.00010461644399662135,2.117825205296681e-05
52718,0.00012336910971972353,2.117825205296681e-05
52720,5.055520041914053e-05,2.117825205296681e-05
52723,0.00011005975461969277,2.117825205296681e-05
52730,6.259069369548287e-05,2.117825205296681e-05
52738,2.6701922653902387e-05,2.117825205296681e-05
52755,3.524068717648185e-05,2.117825205296681e-05
52767,2.9713267458794774e-05,2.117825205296681e-05
52772,3.391866517181782e-05,2.117825205296681e-05
52792,4.610026812110708e-05,2.117825205296681e-05
52796,2.8252315239536592e-05,2.117825205296681e-05
52805,3.7943878587104686e-05,2.117825205296681e-05
52807,2.4632127259773856e-05,2.117825205296681e-05
52819,4.300385905644107e-05,2.117825205296681e-05
52828,5.8148710842591244e-05,2.117825205296681e-05
52834,4.932464111662147e-05,2.117825205296681e-05
52845,0.00010153514894486342,2.117825205296681e-05
52860,0.0002653335486159883,2.117825205296681e-05
52873,0.00011645258761032714,2.117825205296681e-05
52929,5.447491474787241e-05,2.117825205296681e-05
52940,7.237443391784534e-05,2.117825205296681e-05
52957,7.31962283420251e-05,2.117825205296681e-05
52972,6.619711959548867e-05,2.117825205296681e-05
52983,4.9127304694540045e-05,2.117825205296681e-05
53000,0.0001313952309959875,2.117825205296681e-05
53001,3.93772565815374e-05,2.117825205296681e-05
53008,0.00010397174641853572,2.117825205296681e-05
53020,8.749251336417412e-05,2.117825205296681e-05
53022,3.495419055397538e-05,2.117825205296681e-05
53031,0.00013390833774326328,2.117825205296681e-05
53034,0.00010079342150797137,2.117825205296681e-05
53101,7.957837884513494e-05,2.117825205296681e-05
53109,6.844765199339783e-05,2.117825205296681e-05
53136,0.00013577433219091588,2.117825205296681e-05
53148,0.00023831452756116229,2.117825205296681e-05
53262,6.89308962737592e-05,2.117825205296681e-05
53279,2.386578803011183e-05,2.117825205296681e-05
53304,4.074438438121504e-05,2.117825205296681e-05
53307,3.1804141219216404e-05,2.117825205296681e-05
53321,0.0002491535134681679,2.117825205296681e-05
53330,0.00015012269482773355,2.117825205296681e-05
53344,0.0001508298003184226,2.117825205296681e-05
53349,4.195768200567925e-05,2.117825205296681e-05
53355,0.00010876290262712316,2.117825205296681e-05
53377,4.6978721458237495e-05,2.117825205296681e-05
53379,0.00010421658568807895,2.117825205296681e-05
53428,0.00011476028740240193,2.117825205296681e-05
53429,0.0001318640639439746,2.117825205296681e-05
53437,0.00012032257176516137,2.117825205296681e-05
53454,3.5485858792678643e-05,2.117825205296681e-05
53498,6.0682821727059335e-05,2.117825205296681e-05
53502,4.427550232415328e-05,2.117825205296681e-05
53505,2.8123549843333036e-05,2.117825205296681e-05
53517,5.437408347800537e-05,2.117825205296681e-05
53530,4.3542039158685433e-05,2.117825205296681e-05
53546,5.34749346005874e-05,2.117825205296681e-05
53555,5.685787477320554e-05,2.117825205296681e-05
53580,5.79330812780167e-05,2.117825205296681e-05
53584,4.5826710930847074e-05,2.117825205296681e-05
53591,3.3409486774889275e-05,2.117825205296681e-05
53600,5.591958529265733e-05,2.117825205296681e-05
53606,7.869254332706728e-05,2.117825205296681e-05
53614,7.523619450798186e-05,2.117825205296681e-05
53632,6.64438266357337e-05,2.117825205296681e-05
53636,0.00031187665738779437,2.117825205296681e-05
53666,8.72454458193902e-05,2.117825205296681e-05
53694,3.113294159685269e-05,2.117825205296681e-05
53707,2.9886764587556603e-05,2.117825205296681e-05
53708,9.062033246339077e-05,2.117825205296681e-05
53732,4.2466039039708135e-05,2.117825205296681e-05
53745,8.333270893838053e-05,2.117825205296681e-05
53755,8.286226697098343e-05,2.117825205296681e-05
53791,2.1879323780059816e-05,2.117825205296681e-05
53853,2.2779269480834125e-05,2.117825205296681e-05
53863,0.0001658101698065519,2.117825205296681e-05
53870,7.707080907584052e-05,2.117825205296681e-05
53881,4.235073042221868e-05,2.117825205296681e-05
53886,2.7876052641649705e-05,2.117825205296681e-05
53894,7.1416688678659e-05,2.117825205296681e-05
